,title,price,link
208,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB RTX 3050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 512GB SSD, Backlit KB, B&O, 9ms response time, Dual speakers (Blue, 2.37 kg), fb0106AX  ","58,990",https://amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_72?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.fa_-Atz79ksvew54-PJwbU04i0QN1MovlM560UqtdrFSI-HwuOwE0Hs3enq4I--oszKJWUO-EQwNkm5xSdb1mQejoX8-sRdxVzP1qUnVaPwV4tuS_91V44sE_ia8YAq62RL3NuAlFoWaUcu1b4-n4ryn5hj1qYhliddWubj8jFbWfhdZaBFdT4KSkHjK5NzSgmmfIVulNY_POdVMubvQStJRkrdfDdkZZ4f_OWrK7Q0.j7y1GU-n1zDbVXSjcQ6RkxcQ52NOS5dDEZMqXFXz15U&dib_tag=se&keywords=laptop&qid=1721466722&sprefix=laptop%2Caps%2C672&sr=8-72
209,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","51,490",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_33?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-33
210,"Lenovo Yoga Book 9 13th Gen Intel Evo Core i7 Dual 13.3"" 2.8K OLED Display(2x33.7cm) with Pen+Keyboard|16GB/1TB SSD/Win 11/Office 2021/5.0MP IR Camera/360° B&W Rotating Soundbar/Teal/1.34Kg,82YQ001DIN  ","2,17,790",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODYzMDg2MzM0MDcwMjAxOjE3MjE0NjY3MjI6c3BfbXRmOjMwMDI1MTI3ODM3NTMzMjo6MDo6&url=%2FLenovo-2x33-7cm-Keyboard-Rotating-82YQ001DIN%2Fdp%2FB0CCRNNTJQ%2Fref%3Dsr_1_76_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.fa_-Atz79ksvew54-PJwbU04i0QN1MovlM560UqtdrFSI-HwuOwE0Hs3enq4I--oszKJWUO-EQwNkm5xSdb1mQejoX8-sRdxVzP1qUnVaPwV4tuS_91V44sE_ia8YAq62RL3NuAlFoWaUcu1b4-n4ryn5hj1qYhliddWubj8jFbWfhdZaBFdT4KSkHjK5NzSgmmfIVulNY_POdVMubvQStJRkrdfDdkZZ4f_OWrK7Q0.j7y1GU-n1zDbVXSjcQ6RkxcQ52NOS5dDEZMqXFXz15U%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466722%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
211,"Dell 15 Thin & Light Laptop, AMD Ryzen5-5500U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, 15 Months McAfee, Silver, 1.69kg  ","36,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODUwMTcxMTkxNTc3MjAxOjE3MjE0NjY3OTM6c3BfYnRmOjMwMDI0NTkwMjcxODkzMjo6MDo6&url=%2FDell-Inspiron-Ryzen5-5500U-Processor-39-62cm%2Fdp%2FB0CNZ8QNJC%2Fref%3Dsr_1_166_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.KG0M59NCFFM3WC0Jru04IgBEcVBS56u8E8v26oZdCFAWmcD78Wc2hOYqnhb3iURNOqQsYHlEGsIVDz0WgoFIHGGlgdy42DUdifkNH2omzRsaZfsp4P18JSEXAA7acBcFyhuuPg69a-H1JFe114Vw1FTBiNsgbUcptMG-0-5nftUpvrjlQrNFf9xDr9VeKO6_-dkqTLXFWzOVXETf7Ucs7r7NITgJwLNN_CGOM0d-_1E.Dt29h2JrLZDQ3lBVDR5hAW6Pe8Rt-Ihty0t-qZ-4nYE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466793%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
212,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","32,190",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_102?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.Jhnnp6D5DXj4badlfEQ5A9xOoRWsZvTc1fmfRukgiWpICrdOP7T1NiwyKp10x3H_Yjqo4g6vK74HaAqgYRPq_yovZSb_myuDFHZ6C4GOhWwitF_tddQCEGj5byfsqLgQCz9mqE0gqxuIDXaYkBbnVpLgOby5BqzDslx7h9aRjzfeWZHKK8S_KRL_ktvQQLR-GKqKJP1_cf9oq1aH2Ji3NDCFEV_2krhUqqym6QMJG7c.Bq1LeWJ30Jo6jbM5Qvui5eZ72mebiglV78U0sqbtdvc&dib_tag=se&keywords=laptop&qid=1721466755&sprefix=laptop%2Caps%2C672&sr=8-102
213,"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cm FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Black/1.8 kg) K3502ZA-L502WS  ","63,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDUzOTQzNjkzMTU2MjAxOjE3MjE0NjY3NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5NTAzMjo6MTo6&url=%2FASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L502WS%2Fdp%2FB09YHCTHDY%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.H8Jqvuc_v9rRvlpb-ibEoYX7JRz1kvcGuuzbRBS9RpKDzQyvg0eYo4Kin-d4g49_9h6jbqRGXyXp3sJuYW6Egg.Ye2H6xN4usUSVW0YjsZE-XuorMFf4Tpjg4l0tsLQ6BY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09YHCTHDY%26pd_rd_r%3D8695902e-c04a-47fc-bb66-17c1a7937e30%26pd_rd_w%3DxjiZg%26pd_rd_wg%3DAQuii%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D3SJV3E26ZZB5K8H6B7XC%26qid%3D1721466765%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-114-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
214,"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)  ","18,999",https://amazon.in//Refurbished-HP-Windows-Bluetooth-Graphics/dp/B0CX17V424/ref=sr_1_116?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.Jhnnp6D5DXj4badlfEQ5A9xOoRWsZvTc1fmfRukgiWpICrdOP7T1NiwyKp10x3H_Yjqo4g6vK74HaAqgYRPq_yovZSb_myuDFHZ6C4GOhWwitF_tddQCEGj5byfsqLgQCz9mqE0gqxuIDXaYkBbnVpLgOby5BqzDslx7h9aRjzfeWZHKK8S_KRL_ktvQQLR-GKqKJP1_cf9oq1aH2Ji3NDCFEV_2krhUqqym6QMJG7c.Bq1LeWJ30Jo6jbM5Qvui5eZ72mebiglV78U0sqbtdvc&dib_tag=se&keywords=laptop&qid=1721466755&sprefix=laptop%2Caps%2C672&sr=8-116
215,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjI2MjAwOTcxNjAyMDE6MTcyMTQ2NjY3NTpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMjUxMDc4NDM2NTMyOjo0Ojo&url=%2FHP-i5-12450H-15-6-inch-response-fa1373TX%2Fdp%2FB0D2DDJ6PJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.vCavM82_9jsdLLdWt1BXB0YK97qnTxmgEOswW9gIVYnzMwD61JNtNC6wVh50f1ONdin71ioRabez4SkoaCEFgg.QUFHKRoV9RxaGI42-Zjuuo5ARyctGMRtS5XKuD8H5Yk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D2DDJ6PJ%26pd_rd_r%3D383b258d-7931-4185-9556-441a55dff771%26pd_rd_w%3DjWPqG%26pd_rd_wg%3Dm8MuQ%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D3YS8Y9NTB7HSXDZ6GH6Z%26qid%3D1721466675%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-21-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
216,"ASUS Vivobook Go 15, Intel Celeron N4500, 15.6""(39.62cm) FHD 16:9 60 Hz, Thin & Light Laptop (8GB RAM/512 SSD/Intel HD Graphics/Win 11/Office 2021/Fingerprint Sensor/Star Black/1.57 Kg),E510KA-EJ011WS  ","24,990",https://amazon.in//ASUS-Vivobook-Intel-Celeron-39-62cm/dp/B0D81DRTXQ/ref=sr_1_32?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-32
217,"HP Pavilion Plus 14 AI-enhanced Laptop, Intel EVO Core Ultra 5 125H,14-inch (35.6 cm) 16GB, 512GB SSD, Intel Arc Graphics, WQXGA, 300 nits, 120Hz, 5MP IR Camera, (Win 11, MSO, Blue, 1.44 kg), ew1082TU  ","86,700",https://amazon.in//HP-Pavilion-AI-enhanced-Graphics-ew1082TU/dp/B0D4TXZW5R/ref=sr_1_100?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.Jhnnp6D5DXj4badlfEQ5A9xOoRWsZvTc1fmfRukgiWpICrdOP7T1NiwyKp10x3H_Yjqo4g6vK74HaAqgYRPq_yovZSb_myuDFHZ6C4GOhWwitF_tddQCEGj5byfsqLgQCz9mqE0gqxuIDXaYkBbnVpLgOby5BqzDslx7h9aRjzfeWZHKK8S_KRL_ktvQQLR-GKqKJP1_cf9oq1aH2Ji3NDCFEV_2krhUqqym6QMJG7c.Bq1LeWJ30Jo6jbM5Qvui5eZ72mebiglV78U0sqbtdvc&dib_tag=se&keywords=laptop&qid=1721466755&sprefix=laptop%2Caps%2C672&sr=8-100
218,"ASUS Vivobook 15 (2023), Intel Core I5-13500H 13Th Gen, 15.6"" (39.62 Cms) Fhd, Thin and Light Laptop (16Gb/512Gb Ssd/Intel Iris X?/Win 11/Office 2021/Backlit Kb/Blue/1.7 Kg), X1502Va-Nj541Ws  ","57,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg5NzM2OTE5MTE3MjAxOjE3MjE0NjY3MjI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMDAxNTA3NjYzMjo6MDo6&url=%2FASUS-Vivobook-i5-13500H-Backlit-X1502VA-NJ541WS%2Fdp%2FB0C1GDVT65%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.1dbNVGsU6bJXGLPePlpjsZEV1gLiRJMuorzfFndGCAD9otiGmyx9Dd0dKNxNRE4Uhql-yQYKjgVOMOkAEECF_w.8YgNCP5nVNhIGvgDvKz7nmxC74Xy4EnRTunwUcnquqw%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C1GDVT65%26pd_rd_r%3D639088f8-d9ff-45d8-8549-e12603f4a002%26pd_rd_w%3D25Kqk%26pd_rd_wg%3D0xRCW%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D29Y14WH9MPR87RB5SMAX%26qid%3D1721466722%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-65-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
219,"Acer Aspire Lite 11th Gen Intel Core i3 Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","31,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDUzOTQzNjkzMTU2MjAxOjE3MjE0NjY3NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI2MTA1MTY0MDAzMjo6NDo6&url=%2FAcer-Premium-Windows-AL15-51-39-62cm%2Fdp%2FB0C8P8G3WJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.H8Jqvuc_v9rRvlpb-ibEoYX7JRz1kvcGuuzbRBS9RpKDzQyvg0eYo4Kin-d4g49_9h6jbqRGXyXp3sJuYW6Egg.Ye2H6xN4usUSVW0YjsZE-XuorMFf4Tpjg4l0tsLQ6BY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C8P8G3WJ%26pd_rd_r%3D8695902e-c04a-47fc-bb66-17c1a7937e30%26pd_rd_w%3DxjiZg%26pd_rd_wg%3DAQuii%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D3SJV3E26ZZB5K8H6B7XC%26qid%3D1721466765%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-117-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
220,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","40,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDQwNTE3MjgwNDI3MjAxOjE3MjE0NjY2OTU6c3BfbXRmOjMwMDI2MTIxNjAzODYzMjo6MDo6&url=%2FAcer-i5-1235U-Windows-Graphics-AL15-52%2Fdp%2FB0CLTW4D7T%2Fref%3Dsr_1_43_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.J-G8x5mg1YGGqwoPLpuOvmCneoHjDyWpDArOEuwTnjvhL4YU-ENiTn7fSs3FW4XQrGS366gPyAogjk8rUX9M0EMaFSqFiM_bdHiPEgFAOhvGWHg-_dAYQ31Q7gTT4aqsZ5KP4siU5rPr9Cjz61HdjwYgSf0ersi2DBVbSC_zHVeRb49OO4XaPEfIYsWJTiXFelVNNfseDn3j6ys3kpHCkmCjAozyXQ94Sube0Wza1zA.m0ONzfmwlvnFR6d0x53VIOFvfn47xCrqdwNddruljs8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466695%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
221,"HP OMEN Gaming Laptop, Intel Core i7-13700HX, 6GB RTX 3050 GPU, 16.1-inch (40.9 cm), 95W TGP, FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 512GB SSD, RGB Backlit KB, B&O (MSO, Black, 2.32 kg), wf0179TX  ","98,990",https://amazon.in//HP-i7-13700HX-16-1-inch-Backlit-wf0179TX/dp/B0CTMCZ5L4/ref=sr_1_163?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.KG0M59NCFFM3WC0Jru04IgBEcVBS56u8E8v26oZdCFAWmcD78Wc2hOYqnhb3iURNOqQsYHlEGsIVDz0WgoFIHGGlgdy42DUdifkNH2omzRsaZfsp4P18JSEXAA7acBcFyhuuPg69a-H1JFe114Vw1FTBiNsgbUcptMG-0-5nftUpvrjlQrNFf9xDr9VeKO6_-dkqTLXFWzOVXETf7Ucs7r7NITgJwLNN_CGOM0d-_1E.Dt29h2JrLZDQ3lBVDR5hAW6Pe8Rt-Ihty0t-qZ-4nYE&dib_tag=se&keywords=laptop&qid=1721466793&sprefix=laptop%2Caps%2C672&sr=8-163
222,"HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Laptop (15.6 inch, Silver, 2.3 kg)  ","33,195",https://amazon.in//HP-Intel-Core-12th-1215U/dp/B0CKHWTWSZ/ref=sr_1_148?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.YxgyCc8CbrHl1mO0f7nNsK4UH0VlYJB6fsqgWUBIK9y8jL39jJEUbPyIh5MSLEjDw2-DZYOUXR9PCRcbiUiDshmT8YSlLe6ormFMy3Rwo_hjTiR_zyMnOhGRa4JZ_9yEt0FQuVSMlF6E92sOiZnSaKD3fL3pqpKscYUZ4ZWygxHP2eKJsGEA6v8wXJgxoAWnq_zrtlUKFAd5m5BK_zEBSf_eZGqrrcERWXnRjduVuvQ.dIKuGl1K_dscY4J_Nd_tMSf5dKeUPGf2H9LmXpjdPvA&dib_tag=se&keywords=laptop&qid=1721466778&sprefix=laptop%2Caps%2C672&sr=8-148
223,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","31,990",https://amazon.in//Acer-i3-1215U-Windows-Graphics-AL15-52/dp/B0CY1Z82QW/ref=sr_1_77?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.fa_-Atz79ksvew54-PJwbU04i0QN1MovlM560UqtdrFSI-HwuOwE0Hs3enq4I--oszKJWUO-EQwNkm5xSdb1mQejoX8-sRdxVzP1qUnVaPwV4tuS_91V44sE_ia8YAq62RL3NuAlFoWaUcu1b4-n4ryn5hj1qYhliddWubj8jFbWfhdZaBFdT4KSkHjK5NzSgmmfIVulNY_POdVMubvQStJRkrdfDdkZZ4f_OWrK7Q0.j7y1GU-n1zDbVXSjcQ6RkxcQ52NOS5dDEZMqXFXz15U&dib_tag=se&keywords=laptop&qid=1721466722&sprefix=laptop%2Caps%2C672&sr=8-77
224,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Alexa Built-in/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","78,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDUzOTQzNjkzMTU2MjAxOjE3MjE0NjY3NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5NTYzMjo6Mzo6&url=%2FHP-Pavilion-Micro-Edge-Graphics-14-dv2015TU%2Fdp%2FB0B1MBFJJ2%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.H8Jqvuc_v9rRvlpb-ibEoYX7JRz1kvcGuuzbRBS9RpKDzQyvg0eYo4Kin-d4g49_9h6jbqRGXyXp3sJuYW6Egg.Ye2H6xN4usUSVW0YjsZE-XuorMFf4Tpjg4l0tsLQ6BY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B1MBFJJ2%26pd_rd_r%3D8695902e-c04a-47fc-bb66-17c1a7937e30%26pd_rd_w%3DxjiZg%26pd_rd_wg%3DAQuii%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D3SJV3E26ZZB5K8H6B7XC%26qid%3D1721466765%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-116-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
225,"[Smart Choice] HP OMEN Gaming Laptop, AMD Ryzen 7 7840HS, 8GB RTX 4060 GPU, 16.1""(40.9 cm), FHD, IPS, 165 Hz, 300 nits, 16GB DDR5, 1TB SSD, RGB KB, 7ms Response time (Win 11, Black, 2.32 kg), xd0020AX  ","1,09,990",https://amazon.in//Choice-HP-Gaming-Response-xd0020AX/dp/B0CCVZP835/ref=sr_1_83?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.fa_-Atz79ksvew54-PJwbU04i0QN1MovlM560UqtdrFSI-HwuOwE0Hs3enq4I--oszKJWUO-EQwNkm5xSdb1mQejoX8-sRdxVzP1qUnVaPwV4tuS_91V44sE_ia8YAq62RL3NuAlFoWaUcu1b4-n4ryn5hj1qYhliddWubj8jFbWfhdZaBFdT4KSkHjK5NzSgmmfIVulNY_POdVMubvQStJRkrdfDdkZZ4f_OWrK7Q0.j7y1GU-n1zDbVXSjcQ6RkxcQ52NOS5dDEZMqXFXz15U&dib_tag=se&keywords=laptop&qid=1721466722&sprefix=laptop%2Caps%2C672&sr=8-83
226,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDUzOTQzNjkzMTU2MjAxOjE3MjE0NjY3NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5NDEzMjo6MDo6&url=%2FHP-i5-1235U-15-6-inch-graphics-fy5009TU%2Fdp%2FB0D4M66F6R%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.H8Jqvuc_v9rRvlpb-ibEoYX7JRz1kvcGuuzbRBS9RpKDzQyvg0eYo4Kin-d4g49_9h6jbqRGXyXp3sJuYW6Egg.Ye2H6xN4usUSVW0YjsZE-XuorMFf4Tpjg4l0tsLQ6BY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D4M66F6R%26pd_rd_r%3D8695902e-c04a-47fc-bb66-17c1a7937e30%26pd_rd_w%3DxjiZg%26pd_rd_wg%3DAQuii%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D3SJV3E26ZZB5K8H6B7XC%26qid%3D1721466765%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-113-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
